"","logFC","logCPM","PValue","FDR","sig"
"IDH1",0.965435647368846,5.90897612601299,0.000582136359794251,0.0331601390624691,"Up"
"SEC13",-0.838181232865736,7.91287681344832,0.000591772032470033,0.0335227137057217,"Down"
"TOMM7",-1.12196303384252,9.35374952668104,0.000592477829565569,0.0335227137057217,"Down"
"SCNN1A",1.85595536013378,4.70853895031548,0.000603300823577347,0.0340209203556443,"Up"
"IKBIP",-1.1183528046014,5.91209383625716,0.000607288403485666,0.0341316325705727,"Down"
"CNR1",-1.07054909040858,6.64644131359902,0.000623733357589141,0.0349164422714194,"Down"
"RUNDC3A",-1.01449232418186,6.87612518863743,0.000625393841763162,0.0349164422714194,"Down"
"RAB3A",-1.1652991894995,6.64307071888974,0.000631311810661348,0.0349878260974308,"Down"
"SCG5",-0.950656434977096,8.69406417503057,0.000631604271254449,0.0349878260974308,"Down"
"GABARAPL1",-0.742257699329619,8.48703865347066,0.000633063509552494,0.0349878260974308,"Down"
"ARFGAP1",-0.987083937465582,6.7797890630876,0.000635304916323496,0.0349878260974308,"Down"
"FLNA",1.25649194179352,6.4684871580245,0.000637047779604488,0.0349878260974308,"Up"
"MYH14",1.50991355591901,5.33234191527706,0.000643632945023287,0.0351540045621713,"Up"
"S100A10",1.61336878429827,5.35607235379221,0.000644243366924318,0.0351540045621713,"Up"
"MACF1",1.10968399689527,5.9678972061756,0.000659753879586771,0.0358842263345566,"Up"
"FXYD1",1.74003632978282,4.74813501423868,0.000672367333797128,0.0364526868654449,"Up"
"SYNPO2",1.78519217347902,5.11180651417628,0.000689151816147114,0.0372429127309503,"Up"
"ATP5F1E",-1.35462255019663,7.50386634541731,0.000698528741407583,0.0376290514660487,"Down"
"DNASE1L3",1.37723222520677,4.9461846485262,0.000707910011874769,0.037942951887596,"Up"
"H2AC19",-1.12965404478035,7.18381183596325,0.000717377241713979,0.037942951887596,"Down"
"SELENOK",-0.849528693284908,7.29641883653741,0.000719874431871743,0.037942951887596,"Down"
"OCIAD1",-0.780444881966955,8.09936322944937,0.000721155938529042,0.037942951887596,"Down"
"YIPF2",-0.982009164224403,7.41917591292284,0.000722570803354758,0.037942951887596,"Down"
"UNC13A",-0.988247308211383,6.7764115679418,0.000723761429017062,0.037942951887596,"Down"
"LRP1B",1.78951717524486,4.67222985651106,0.00072397420028717,0.037942951887596,"Up"
"TLE1",1.9776887289417,4.5484730801665,0.000724840407383259,0.037942951887596,"Up"
"IQGAP2",1.89691232390504,4.52299870268319,0.000724840407383259,0.037942951887596,"Up"
"MAP2K7",-1.15725950460008,5.53425136839663,0.000726859228971799,0.037942951887596,"Down"
"NDUFA11",-1.06445077787511,7.59583718552729,0.000734042564669848,0.0381996656879578,"Down"
"FMOD",1.94671033222564,5.31723384364538,0.00073641123845318,0.038205015050951,"Up"
"GHSR",-1.51181136409474,6.01158188211021,0.000741113907049046,0.0382910558310134,"Down"
"DAP",-0.809494228462204,7.46735309670557,0.000742611663409132,0.0382910558310134,"Down"
"ICAM1",1.93504329117621,4.60092384573862,0.000745354006267718,0.0383152862795121,"Up"
"H2AC18",-1.123114296435,7.22224522422915,0.000750185059896619,0.0384464142702641,"Down"
"GOLGA2",-0.82336664461096,7.74586155861453,0.000752740246342223,0.0384604645259886,"Down"
"FUCA2",-1.02989358912909,6.17796333891414,0.000758920964926868,0.0386591129596131,"Down"
"CHPF2",-0.821396528222734,6.87248738645031,0.000765149939935426,0.0388590154736482,"Down"
"CIB1",-0.869761467473554,6.6973335636515,0.00077942167724252,0.03946495165161,"Down"
"FOS",1.69679274330376,7.77043134016523,0.000783087202934842,0.0395318363134263,"Up"
"EIF1",-0.818738090163823,9.10396906999525,0.000797896367800147,0.0401591959924725,"Down"
"H2AC12",-1.92945170145333,5.0033118720279,0.000810375522523953,0.0406248293143795,"Down"
"PDLIM3",1.60000499895424,4.78104353191353,0.00081196651912377,0.0406248293143795,"Up"
"CADPS",-1.25004854636399,7.67353461610304,0.000828072381130635,0.0413080722433244,"Down"
"ZNF226",-1.10706534271984,6.81688210572869,0.000837620194042267,0.0416049618064018,"Down"
"B4GAT1",-0.966694185814927,7.59191079613696,0.000838958959384177,0.0416049618064018,"Down"
"TUB",-0.88321020725014,7.18152535617708,0.000849062490852493,0.0419825297896302,"Down"
"RAB4B",-0.973029699322469,5.73409698659124,0.000852409240082388,0.0420247725059332,"Down"
"AC011511.4",-0.854857373598801,5.8452878954332,0.000879465985331444,0.0431453874447747,"Down"
"CTSZ",1.25635065082248,6.90304980813921,0.000880257000237381,0.0431453874447747,"Up"
"ZFP36L1",1.41400239076639,5.94943552670254,0.000894451733794775,0.043626700250997,"Up"
"MCF2",2.60445393854365,4.24648405998436,0.000901249011226605,0.043626700250997,"Up"
"TRIM7",-1.67072993078153,4.99839830275792,0.000901331014195005,0.043626700250997,"Down"
"RIPK4",2.31276002705948,4.38588468781143,0.000903013960476719,0.043626700250997,"Up"
"RORB",2.21877337976337,4.42947728039119,0.000903013960476719,0.043626700250997,"Up"
"RPL36",-0.932662591191664,9.28746776898839,0.000907569723618542,0.0436765180223418,"Down"
"SUPT5H",-0.814715595582052,6.90453626977602,0.000909225895607733,0.0436765180223418,"Down"
"HBB",-3.18770963863148,10.4338607945829,0.000912183001102345,0.0436940840385984,"Down"
"HCLS1",1.39116754281112,5.15227822553296,0.000918998143538997,0.0438958291734024,"Up"
"SLC8A2",1.86418516527702,4.66017456388679,0.000938334340390867,0.0446928116195774,"Up"
"HEPACAM2",-1.73596867395813,6.98777212501809,0.000944684398300016,0.0448685172950326,"Down"
"MICOS13",-0.934335555548849,7.11258062192341,0.000947572270619902,0.044879258581242,"Down"
"RHBDD2",-0.854803536876201,8.75046925956371,0.000952984304762184,0.0450091550772974,"Down"
"ACYP2",-1.02946236875412,6.49055564810576,0.000960168967469544,0.0452218127388379,"Down"
"EMC10",-1.08358399292355,6.6691971633834,0.00098963447854661,0.0463506259391197,"Down"
"LDLR",2.37839372392183,4.42521173638647,0.00099137227045349,0.0463506259391197,"Up"
"RAMP1",1.82338866734281,4.62296308197665,0.000995132352171362,0.0463506259391197,"Up"
"TRIP6",1.76045182456987,4.62597775617818,0.000995132352171362,0.0463506259391197,"Up"
"ISLR",1.95022570583835,4.67296241963627,0.00100632020640076,0.0466758567696618,"Up"
"CALCRL",1.31530534955897,5.03058925975419,0.0010076514954129,0.0466758567696618,"Up"
"MYDGF",-0.823108790690168,7.52994588043194,0.00101439065981438,0.0468592901784389,"Down"
"SPRY4",-1.40232039726213,6.02478284063825,0.00102134821708543,0.0470450629707754,"Down"
"ATF5",-2.17070352613211,5.20213563705938,0.00102399253367384,0.0470450629707754,"Down"
"MTLN",-0.937588041555648,5.88588025886684,0.00103291210790395,0.0473258995961098,"Down"
"RNASEK-C17orf49",-1.05466616539749,7.36145648697556,0.00104581774983255,0.047681582292715,"Down"
"RPS28",-1.00806364613971,8.33847451703887,0.0010463309085051,0.047681582292715,"Down"
"GALNT5",-2.38765964268827,4.93763392328283,0.0010507714764636,0.0477059802769971,"Down"
"GNRHR",2.53451772249216,6.6760737383215,0.00105252503784135,0.0477059802769971,"Up"
"CYBRD1",1.36192683000405,6.25437538544599,0.00107537998355778,0.0484863034028771,"Up"
"NAAA",-1.26010369145846,5.43823140684392,0.00107549240689615,0.0484863034028771,"Down"
"PURA",-0.841772045456251,7.01036954411148,0.00108701466555209,0.0488750780689969,"Down"
"NDUFAF2",-0.987968237816011,6.79788113985157,0.00110939188584295,0.0497485547531862,"Down"
"VSIG1",2.69751671251176,4.17404673330037,0.00112965319668674,0.0503891072733733,"Up"
"PTPRO",2.6772405599565,4.17315579949269,0.00112965319668674,0.0503891072733733,"Up"
"C14orf132",-0.857730638520949,7.05000049349998,0.00114783220746506,0.0510649046175945,"Down"
"IFT20",-1.06237296061902,7.08669973416556,0.00115139269602333,0.0510885059148669,"Down"
"AL713999.2",-0.962629643751329,7.2009801623739,0.00115686401439895,0.0511559142016377,"Down"
"GALNT17",-0.958033656522285,5.74433488689999,0.00115897984846839,0.0511559142016377,"Down"
"LGALS3",1.84241568786284,6.33496789182862,0.00117113581076576,0.0515574958363485,"Up"
"EPHX2",-0.988872236192547,6.31087552450093,0.00117427115431722,0.0515609008670383,"Down"
"RPS15",-1.02238651473854,9.82039173460712,0.00117822862793935,0.0516002932355464,"Down"
"GJD2",-1.58510200715786,5.9494584821392,0.00119002574747222,0.0519819277930806,"Down"
"RPS3A",-1.23678750287385,11.2940391295191,0.00120802488144527,0.0525484229252739,"Down"
"SNRPD2",-0.872151593508588,7.55323005692386,0.00121023608027318,0.0525484229252739,"Down"
"DPYSL3",1.43581471710943,5.16782908397326,0.00121234425703882,0.0525484229252739,"Up"
"C1GALT1C1",-0.906984412214297,6.85955405577208,0.00122875546488385,0.0531231945984784,"Down"
"PRDM8",-2.60339080442911,4.74738598967558,0.00123882257773847,0.0532998881583652,"Down"
"KRTCAP2",-0.931016670557709,7.60963565165666,0.00123916470897807,0.0532998881583652,"Down"
"NELL2",-0.886536159092323,8.07933897833132,0.00124382955941237,0.053364402547715,"Down"
"RNASEK",-1.14783891488113,8.45720621448259,0.00125092911678347,0.0534320914712092,"Down"
"SELE",3.18285592358598,4.1505229746862,0.00125174521861857,0.0534320914712092,"Up"
"AC010323.1",-0.796828509958252,7.30148623578295,0.00125607173505391,0.0534813775877373,"Down"
"FCGR2A",1.69554587846697,4.95791151880215,0.00127276152530066,0.0540554964183737,"Up"
"MSMO1",1.08998747164412,5.42982298306585,0.00129947158362102,0.0547793528825002,"Up"
"AC006978.2",1.00297554888862,5.40967038339719,0.00129947158362102,0.0547793528825002,"Up"
"SAP130",-1.0738337530459,5.8073881406707,0.00129955169639998,0.0547793528825002,"Down"
"S100A11",1.67876978475442,6.55777811631365,0.0013101967927772,0.055090344446425,"Up"
"FAU",-0.88833270119159,9.43930354188515,0.00131375772711659,0.055102659295803,"Down"
"CTSA",-1.06388164287685,6.60909846637446,0.00133823598225437,0.0559900667414166,"Down"
"YIF1A",-0.792231222682981,7.22880224474751,0.00134719870654288,0.0562255380965829,"Down"
"ATP5MC2",-0.79832633280377,8.65863549862955,0.00135388628011243,0.0562476196157222,"Down"
"AF241726.1",-0.727417527947151,7.25653751549526,0.00135439971318327,0.0562476196157222,"Down"
"LAMA2",1.58624960641162,4.81525687844382,0.00136577271976579,0.0563755600253963,"Up"
"TMEM130",-0.797434361017678,8.01854979860011,0.00136609526630584,0.0563755600253963,"Down"
"AC117457.1",-1.88260267895032,4.88961748364656,0.00136751106401679,0.0563755600253963,"Down"
"FGFRL1",2.39578970727595,4.31857902799089,0.00137369109094217,0.0564922084984777,"Up"
"PDGFRA",1.90192581153821,4.578902515192,0.00138691956983797,0.0568974473650559,"Up"
"JMJD1C",1.67576640140556,5.25612987334884,0.00140188818830559,0.0573719338422827,"Up"
"GAS1",2.29916412798251,4.54533951875394,0.00141053974245789,0.0575669053944082,"Up"
"PHLDB2",1.8471904493798,4.49127780439782,0.00141348074451604,0.0575669053944082,"Up"
"PRL",2.82730205420575,14.1556505571784,0.00141901186418631,0.057584647943454,"Up"
"SLC27A2",1.29627843270828,5.21595687426393,0.00142074690377065,0.057584647943454,"Up"
"S100A13",1.63154017866547,5.11805911213453,0.00142756907646732,0.0577224033532747,"Up"
"RPL41",-1.32291856781838,11.0914403185558,0.00144011003924992,0.0580034962539212,"Down"
"RALGDS",-1.04945385779073,6.48674168994391,0.0014414011583176,0.0580034962539212,"Down"
"ITGB8",1.07652457130404,5.3018120245671,0.00144656843761162,0.0580388391230965,"Up"
"WFDC1",-3.19992697505635,5.81361642238506,0.00144916382603782,0.0580388391230965,"Down"
"TOMM5",-0.954588769271672,7.20170731649063,0.00145830035885318,0.0582663562810985,"Down"
"DYNLRB1",-0.83653708290197,7.73180059119759,0.00146980121232667,0.0585590515689044,"Down"
"PET100",-0.888104462096048,7.00959340116997,0.0014725720814433,0.0585590515689044,"Down"
"ESPN",1.8890226990465,4.65398434776232,0.00148182579156364,0.0587883874624811,"Up"
"PLTP",1.62211438905343,5.38991240047364,0.0015052790816971,0.0595786633720534,"Up"
"SEZ6L2",-1.07566297086455,8.27602962451473,0.0015100558487251,0.0596277556565665,"Down"
"DPM3",-1.08647621284783,7.30517850348363,0.00151703912903389,0.0597635438192533,"Down"
"SELENOH",-0.917243300956813,6.71294883050458,0.00153602323091307,0.0603597138217449,"Down"
"DEDD2",-0.816464378316133,6.07175136003649,0.00153933200541785,0.0603597138217449,"Down"
"ATCAY",-0.917899991951979,6.46066766489373,0.00156095837456719,0.0610657056927549,"Down"
"PLAGL1",-1.06192325867263,6.33224423775541,0.00157733920874177,0.0615636953671179,"Down"
"DNAJB6",-0.763626763072162,7.64252689015493,0.00158863096864333,0.0618612165410974,"Down"
"AMIGO2",-1.55713021396865,5.15922420224117,0.0016052410332038,0.0620186018139422,"Down"
"PLSCR4",1.27885409670684,5.10606829965319,0.00160896431306966,0.0620186018139422,"Up"
"SP100",-1.0308755252731,6.39072113194835,0.00160994382543729,0.0620186018139422,"Down"
"PCDH15",2.11276679825214,4.29348036463674,0.00161541442349757,0.0620186018139422,"Up"
"SULF2",-1.51513427683911,6.63419081884618,0.00161554008291978,0.0620186018139422,"Down"
"MYL6B",-0.853196332570722,6.94536212860592,0.00161659245323696,0.0620186018139422,"Down"
"MRPL54",-0.814137803399319,7.04569389109118,0.0016184203071072,0.0620186018139422,"Down"
"CPLX1",-2.27276691956291,5.21808247827106,0.00162470074313287,0.0621180934919803,"Down"
"SYT1",1.83740288895311,5.30271673665799,0.00163742987362368,0.062297880592121,"Up"
"B2M",-0.849703913519458,10.8707381251495,0.00164379974464328,0.062297880592121,"Down"
"CCDC184",-1.2533018104613,5.28442347307898,0.00164410476714611,0.062297880592121,"Down"
"IL17RD",1.74400380705421,4.5684321312421,0.00164418224681181,0.062297880592121,"Up"
"OMD",1.94755586265488,4.57175848562926,0.0016574693725161,0.0626605181389999,"Up"
"DERL1",-1.32919437483649,6.10871304009823,0.0016629694069777,0.062727801277519,"Down"
"AC026316.4",2.43365794369743,4.29883702109575,0.00173708802626909,0.0653773241315247,"Up"
"CREB3L1",-1.02997596024916,5.41994387685463,0.00174793094270894,0.0656388944877848,"Down"
"AKAP12",-0.921767530843672,7.88671212889593,0.00175537759652037,0.0657360832897672,"Down"
"AP001453.3",-0.829782824035327,7.37997344041232,0.00176041273807877,0.0657360832897672,"Down"
"DDX39A",-0.985869488059837,5.69295241146939,0.00176829984890818,0.0657360832897672,"Down"
"HP",1.62645736305116,4.94425922469214,0.00176919757708731,0.0657360832897672,"Up"
"UBE2M",-0.86206434902182,7.13251133444259,0.00177001256233642,0.0657360832897672,"Down"
"CHCHD2",-0.887193664402539,9.08654278692824,0.00177619559158869,0.0658207337797294,"Down"
"MXD4",-0.770152963346767,6.81069080420272,0.00178351189457818,0.0658594921845552,"Down"
"COPS9",-1.23908659460441,7.71033674943784,0.00178505355129243,0.0658594921845552,"Down"
"MRPL34",-0.737261819588648,6.85706237158205,0.00179050486903777,0.0659163812158207,"Down"
"GPC3",2.19783257982832,6.49284865436502,0.00180347509258897,0.0662492233902889,"Up"
"SOCS3",1.6411142904604,5.33866090019492,0.0018090010908872,0.0663077552031503,"Up"
"H2BC12",-1.226668876124,6.88998677899212,0.00182234483967481,0.0666519660341802,"Down"
"ALDH1A3",-1.64256316192303,5.20453827235868,0.00185190715806929,0.0673567827085992,"Down"
"PRLR",-1.23535290340336,6.68968060449127,0.00185200321316286,0.0673567827085992,"Down"
"BSCL2",-1.00842889563148,8.86252615898513,0.00185359985628314,0.0673567827085992,"Down"
"TOB1",-0.780639084621415,7.42898315966685,0.00187898211610616,0.068132295612185,"Down"
"SSR4",-1.02652976687612,10.0902336978389,0.00189033352515513,0.0683164208303386,"Down"
"NPPA",-3.9112183480752,4.98618606990419,0.00189347168532748,0.0683164208303386,"Down"
"SLC40A1",-0.924137030567542,7.38971239497417,0.00189621522736484,0.0683164208303386,"Down"
"NDUFA13",-0.897230126055381,9.01869603945235,0.0019060635398448,0.0685248131030347,"Down"
"AC004593.2",-2.2241009441361,4.86516794826291,0.00193425043883582,0.0693129964359588,"Down"
"ID3",1.58655639423655,5.837340938602,0.00193887923070845,0.0693129964359588,"Up"
"GH1",-2.09340954619872,16.702791929963,0.00194031992869774,0.0693129964359588,"Down"
"PRAF2",-1.03946690674123,7.03274109481132,0.00197024210337842,0.0702330911312126,"Down"
"SRPRA",-0.702266317603088,7.67556267622285,0.00197491710208513,0.070251217844425,"Down"
"SMIM26",-1.01416910443609,7.60815662946582,0.00198053770288928,0.0703028341229815,"Down"
"NAP1L5",-0.781409064846812,7.1505576484605,0.00199293937322901,0.0704187086946921,"Down"
"FAT3",2.84064400878348,4.26061116188191,0.00199573962616922,0.0704187086946921,"Up"
"BBOX1",2.51896791820687,4.22634803808499,0.00200050776731852,0.0704187086946921,"Up"
"AR",2.2333184715524,4.22540909034173,0.00200050776731852,0.0704187086946921,"Up"
"PLEC",1.14326730308322,5.89335450338779,0.00201398383449401,0.0707453779862573,"Up"
"TMEM263",-0.747698375278541,8.23179838931751,0.00201991442418153,0.0708061894098227,"Down"
"DGKE",-0.992108268184851,6.06281519012118,0.00202648545934056,0.0708891521368076,"Down"
"TFPI",1.68790640386843,4.63177308846114,0.00203223807511654,0.0709432012102277,"Up"
"LHX3",2.08365709323699,5.40585322519747,0.00204173411282731,0.0711274356950025,"Up"
"SORBS2",1.24169825291606,5.71945405378478,0.00204850033675226,0.0712160086143914,"Up"
"RPS11",-0.90429515617791,11.2871840211797,0.00206569910319731,0.0715989261775304,"Down"
"PTPRT",3.19370600895099,4.14216247720383,0.00207207557629657,0.0715989261775304,"Up"
"ADAMTSL1",-1.61945416922577,5.08837904405355,0.00207225407595248,0.0715989261775304,"Down"
"KCNT2",-1.77129931405713,5.13405361363818,0.0020825768890019,0.0717209459743652,"Down"
"L1CAM",-1.13314759278023,5.48677826123958,0.00208429295578192,0.0717209459743652,"Down"
"CEP126",-1.0135281188574,6.31678776169462,0.00209273538324279,0.0718647887919688,"Down"
"NDUFA7",-0.946593232831778,7.19464486135518,0.00210661496498383,0.0720680080614742,"Down"
"USF2",-0.706827162914125,7.14893405260992,0.00210720170655992,0.0720680080614742,"Down"
"NDFIP1",-0.653166963475545,8.12656744032882,0.00211742690689892,0.0722711236381026,"Down"
"CNGA3",-1.00224516236607,6.10925926863926,0.00212546854301145,0.0722992912653222,"Down"
"MTUS1",-1.13908711750294,6.94102210709985,0.00212682809249747,0.0722992912653222,"Down"
"AC127029.3",-2.07377790608856,16.3149201713958,0.00214610580352286,0.0728078268676035,"Down"
"TENT5A",-0.85112282731118,7.03448978323413,0.00219553550696627,0.0743351891224061,"Down"
"UQCC2",-1.09624259024559,6.47184174505789,0.00222197715198371,0.0750796728649244,"Down"
"FBLN5",1.76043595426991,4.80933120956846,0.00223045801027252,0.07521550502241,"Up"
"ADGRV1",1.91696276771299,5.56417222654287,0.0022379436660151,0.0753173017019573,"Up"
